condition,drugName,total_pred
Soft Tissue Sarcoma,Pazopanib,8.439157737
Soft Tissue Sarcoma,Votrient,20.38885632
Solid Tumors,Docetaxel,6.283611059
Sore Throat,Cepacol Dual Relief Sore Throat,0
Sore Throat,Chloraseptic Sore Throat Spray,0.471172929
Spondyloarthritis,Humira,0
Spondylolisthesis,Advil,6.490556359
Spondylolisthesis,Gabapentin,19.47166908
Status Epilepticus,Ativan,41.58796966
Status Epilepticus,Lorazepam,3.99527818
Still's Disease,Anakinra,2.766898483
Still's Disease,Enbrel,1.331759393
Still's Disease,Etanercept,0.831759393
Stomach Cance,Capecitabine,25.96222544
Stomach Ulce,Aciphex,1.480302328
Stomach Ulce,Carafate,3.769176143
Stomach Ulce,Lansoprazole,0.829304837
Stomach Ulce,Omeprazole,0.417141866
Stomach Ulce,Omeprazole / sodium bicarbonate,0.341608229
Stomach Ulce,Pantoprazole,2.335539783
Stomach Ulce,Prevacid,0.654749106
Stomach Ulce,Prilosec,0.239380987
Stomach Ulce,Protonix,3.216144145
Stomach Ulce,Protonix IV,0.498881674
Stomach Ulce,Rabeprazole,0.341608229
Stomach Ulce,Ranitidine,0.172955678
Stomach Ulce,Sucralfate,1.813765428
Stomach Ulce,Zantac 150,0.122475662
Strep Throat,Amoxicillin / clavulanate,0.581437127
Strep Throat,Augmentin,0.65236121
Strep Throat,Augmentin ES-600,0.18766432
Strep Throat,Biaxin,0.232636429
Strep Throat,Cefdinir,0.389270532
Strep Throat,Ceftin,1.47817266
Strep Throat,Cefuroxime,1.22817266
Strep Throat,Clarithromycin,0.146641121
Strep Throat,Erythromycin,0.597358038
Strep Throat,Gemifloxacin,0.24426825
Strep Throat,Omnicef,0.139581857
Strep Throat,Penicillin VK,1.25729772
Strep Throat,Penicillin v potassium,0.547477585
Streptococcal Infection,Levofloxacin,2.49527818
Streptococcal Infection,Penicillin v potassium,3.218775034
Stress Ulcer Prophylaxis,Carafate,95.1948266
Stress Ulcer Prophylaxis,Ranitidine,1.163518786
Subarachnoid Hemorrhage,Nimotop,28.12574422
Submental Fullness,Deoxycholic acid,21.63518786
Sunburn,Lidocaine,0
Supraventricular Tachycardia,Adenosine,0.052768751
Supraventricular Tachycardia,Atenolol,0.064963873
Supraventricular Tachycardia,Bisoprolol,1.486216752
Supraventricular Tachycardia,Cartia XT,1.271778197
Supraventricular Tachycardia,Diltiazem,1.291125929
Supraventricular Tachycardia,Flecainide,0
Supraventricular Tachycardia,Metoprolol,2.07723023
Supraventricular Tachycardia,Nadolol,0.936977045
Supraventricular Tachycardia,Tambocor,0
Supraventricular Tachycardia,Tenormin,0.16827691
Supraventricular Tachycardia,Toprol-XL,3.565772489
Surgical Prophylaxis,Cefuroxime,0.20988146
Surgical Prophylaxis,Clindamycin,3.434552545
Surgical Prophylaxis,Metronidazole,0.193919798
Swine Flu,Oseltamivir,4.172500517
Swine Flu,Relenza,1.341734069
Swine Flu,Tamiflu,3.344524422
Syringomyelia,Gabapentin,0
Syringomyelia,Tramadol,3.490556359
Systemic Lupus Erythematosus,Azasan,0.297644341
Systemic Lupus Erythematosus,Azathioprine,1.328650104
Systemic Lupus Erythematosus,Belimumab,0.98246186
Systemic Lupus Erythematosus,Benlysta,0.36490002
Systemic Lupus Erythematosus,Hydroxychloroquine,3.032662875
Systemic Lupus Erythematosus,Imuran,0.495929857
Systemic Lupus Erythematosus,Mycophenolate mofetil,1.975570894
Systemic Lupus Erythematosus,Plaquenil,2.677628409
Systemic Lupus Erythematosus,Prednisone,0.398170633
Systemic Lupus Erythematosus,Triamcinolone,0.552967837
Systemic Mastocytosis,Cromolyn,0
Systemic Mastocytosis,Midostaurin,2.163518786
TSH Suppression,Armour Thyroid,10.64652023
TSH Suppression,Levothyroxine,5.239104629
TSH Suppression,Levoxyl,17.33701805
Tardive Dyskinesia,Vitamin e,8.625744224
Temporomandibular Joint Disorde,Baclofen,0.49763909
Temporomandibular Joint Disorde,Clonazepam,0.096959899
Temporomandibular Joint Disorde,Cyclobenzaprine,0.465079819
Temporomandibular Joint Disorde,Diazepam,4.994097725
Temporomandibular Joint Disorde,Flexeril,3.561443582
Temporomandibular Joint Disorde,Valium,4.435484909
Tendonitis,Aleve,4.067415318
Tendonitis,Indomethacin,2.014580402
Tendonitis,Meloxicam,1.144788836
Tendonitis,Mobic,8.99097489
Tendonitis,Naprosyn,3.202007804
Tendonitis,Naproxen,1.350400658
Tendonitis,Trolamine salicylate,2.423141041
Testicular Cance,Ifosfamide,0
Tetanus,Diazepam,6.490556359
Tetanus,Valium,4.990556359
Thrombocythemia,Hydroxyurea,4.778169463
Thrombocythemia,Myleran,7.439245284
Thrombocytopenia,Eltrombopag,35.42865503
Thromboembolic Stroke Prophylaxis,Apixaban,0
Thromboembolic Stroke Prophylaxis,Aspirin,12.42028356
Thromboembolic Stroke Prophylaxis,Eliquis,0
Thyroid Cance,Armour Thyroid,19.81027314
Thyroid Cance,Cometriq,0
Thyroid Cance,Nexavar,4.515265277
Thyroid Cance,Sorafenib,5.872408135
Thyroid Cance,Thyroid desiccated,13.84705331
Thyrotoxicosis,Inderal,29.66239929
Tinea Capitis,Griseofulvin,6.654021581
Tinea Capitis,Lamisil,27.74758446
Tinea Capitis,Terbinafine,1.163518786
Tinea Corporis,Econazole,2.129902124
Tinea Corporis,Griseofulvin,0.096959899
Tinea Corporis,Naftifine,1.331759393
Tinea Corporis,Oxiconazole,3.100231816
Tinea Corporis,Spectazole,6.109956801
Tinea Corporis,Terbinafine,0.831759393
Tinea Cruris,Clotrimazole,0.727199242
Tinea Cruris,Econazole,0
Tinea Cruris,Lamisil AT,6.435198714
Tinea Cruris,Miconazole,0.540879697
Tinea Cruris,Naftifine,2.974838331
Tinea Cruris,Terbinafine,1.492917269
Tinea Pedis,Ciclopirox,0.096959899
Tinea Pedis,Econazole,3.786157876
Tinea Pedis,Lamisil,1.037756036
Tinea Pedis,Miconazole,0
Tinea Pedis,Naftifine,0.901466161
Tinea Pedis,Spectazole,6.495063275
Tinea Pedis,Terbinafine,2.800226366
Tinea Pedis,Undecylenic acid,0.096959899
Tinea Versicol,Fluconazole,0.430828253
Tinea Versicol,Ketoconazole,1.125607338
Tinea Versicol,Selenium sulfide,5.171111915
Tinea Versicol,Tolnaftate,3.309918112
Tinnitus,Alprazolam,12.90846972
Tinnitus,Nortriptyline,2.360579658
Tinnitus,Pamelor,8.61003902
Tinnitus,Xanax,18.29870665
Tinnitus,Xanax XR,30.63046604
Tonsillitis/Pharyngitis,Amoxicillin,1.323283856
Tonsillitis/Pharyngitis,Amoxil,1.042246482
Tonsillitis/Pharyngitis,Azithromycin,1.188629306
Tonsillitis/Pharyngitis,Azithromycin Dose Pack,1.396097147
Tonsillitis/Pharyngitis,Cefdinir,0.032327089
Tonsillitis/Pharyngitis,Ceftin,1.013192542
Tonsillitis/Pharyngitis,Cefzil,0.050587773
Tonsillitis/Pharyngitis,Chloraseptic Sore Throat Spray,0.025293887
Tonsillitis/Pharyngitis,Clarithromycin,0.420386773
Tonsillitis/Pharyngitis,Omnicef,0.773273543
Tonsillitis/Pharyngitis,Penicillin v potassium,0.470124874
Tonsillitis/Pharyngitis,Phenol,0.078251497
Tonsillitis/Pharyngitis,Zithromax,1.693188615
Topical Disinfection,Betadine Aerosol Spray,0
Topical Disinfection,Povidone iodine,3.24527818
Tourette's Syndrome,Abilify,2.00898173
Tourette's Syndrome,Aripiprazole,1.44732497
Tourette's Syndrome,Catapres,0.736899529
Tourette's Syndrome,Clonidine,2.340275584
Tourette's Syndrome,Geodon,1.009993549
Tourette's Syndrome,Haloperidol,0.977350113
Tourette's Syndrome,Olanzapine,0.448674004
Tourette's Syndrome,Orap,0.904712232
Tourette's Syndrome,Pimozide,1.161812589
Tourette's Syndrome,Topamax,1.933872082
Tourette's Syndrome,Topiramate,2.22138688
Transient Ischemic Attack,Clopidogrel,9.735834539
Transient Ischemic Attack,Plavix,7.485834539
Traveler's Diarrhea,Imodium,4.158796966
Traveler's Diarrhea,Loperamide,6.690233022
Traveler's Diarrhea,Rifaximin,21.63518786
Traveler's Diarrhea,Xifaxan,21.63518786
Trichomoniasis,Flagyl,3.052490355
Trichomoniasis,Metronidazole,1.373241385
Trichomoniasis,Tinidazole,4.307207584
Trichotillomania,Clomipramine,11.31995484
Trichotillomania,Escitalopram,0
Trichotillomania,Fluoxetine,11.98583454
Trichotillomania,Paroxetine,7.490015924
Trigeminal Neuralgia,Baclofen,0.831368033
Trigeminal Neuralgia,Carbamazepine,0.821537993
Trigeminal Neuralgia,Gabapentin,1.747337679
Trigeminal Neuralgia,Neurontin,3.179847244
Trigeminal Neuralgia,Oxcarbazepine,1.4035263
Trigeminal Neuralgia,Tegretol,1.007894219
Trigeminal Neuralgia,Tegretol XR,0.701994086
Trigeminal Neuralgia,Topiramate,0.964166294
Trigeminal Neuralgia,Trileptal,2.061902261
"Tuberculosis, Latent",Isoniazid,3.68124246
"Tuberculosis, Latent",Rifampin,6.3127285
"Tuberculosis, Prophylaxis",Rifampin,15.14463151
Turner's Syndrome,Humatrope,1.24763909
Turner's Syndrome,Norditropin,7.031436056
Turner's Syndrome,Somatropin,1.081759393
Ulcerative Colitis,Adalimumab,0.339616172
Ulcerative Colitis,Apriso,0.130694449
Ulcerative Colitis,Azathioprine,0.854077481
Ulcerative Colitis,Balsalazide,0.056309135
Ulcerative Colitis,Budesonide,0.094327088
Ulcerative Colitis,Canasa,0.09241771
Ulcerative Colitis,Colazal,0.075413255
Ulcerative Colitis,Entyvio,0.272925499
Ulcerative Colitis,Golimumab,0.043093288
Ulcerative Colitis,Humira,0.280110994
Ulcerative Colitis,Imuran,0.484007961
Ulcerative Colitis,Infliximab,0.353416737
Ulcerative Colitis,Lialda,0.131383066
Ulcerative Colitis,Mesalamine,0.134198077
Ulcerative Colitis,Mycophenolate mofetil,0.576415439
Ulcerative Colitis,Pentasa,0.037666469
Ulcerative Colitis,Prednisone,0.693148821
Ulcerative Colitis,Remicade,0.503583992
Ulcerative Colitis,Salofalk,0.040065163
Ulcerative Colitis,Sulfasalazine,0.313349457
Ulcerative Colitis,Sulfazine,0.290879697
Ulcerative Colitis,Uceris,0.080130325
Ulcerative Colitis,Vedolizumab,0.377401022
"Ulcerative Colitis, Active",Asacol,0.489869333
"Ulcerative Colitis, Active",Asacol HD,0.683293796
"Ulcerative Colitis, Active",Balsalazide,0.425965861
"Ulcerative Colitis, Active",Budesonide,1.005643211
"Ulcerative Colitis, Active",Canasa,0.133518549
"Ulcerative Colitis, Active",Colazal,0.63928141
"Ulcerative Colitis, Active",Delzicol,0.167390988
"Ulcerative Colitis, Active",Lialda,0.705149079
"Ulcerative Colitis, Active",Mesalamine,0.636744326
"Ulcerative Colitis, Active",Pentasa,0.076296314
"Ulcerative Colitis, Active",Rowasa,0.218166398
"Ulcerative Colitis, Active",Salofalk,0.035467521
"Ulcerative Colitis, Active",Uceris,0.734455664
"Ulcerative Colitis, Maintenance",Asacol,4.297416698
"Ulcerative Colitis, Maintenance",Lialda,8.19544242
"Ulcerative Colitis, Maintenance",Mercaptopurine,1.830669742
"Ulcerative Colitis, Maintenance",Mesalamine,4.406678441
Ulcerative Proctitis,Canasa Pac,6.221137643
Ulcerative Proctitis,Cortenema,2.985834539
Underactive Thyroid,Armour Thyroid,1.142437658
Underactive Thyroid,Cytomel,1.673414959
Underactive Thyroid,Levothyroxine,0.539943079
Underactive Thyroid,Levoxyl,0.565345209
Underactive Thyroid,Liothyronine,0.843853886
Underactive Thyroid,NP Thyroid,0.043322508
Underactive Thyroid,Nature-Throid,0.642392486
Underactive Thyroid,Synthroid,0.919977103
Underactive Thyroid,Thyroid desiccated,0.860054739
Underactive Thyroid,Tirosint,0.518186013
Underactive Thyroid,WP Thyroid,0.141676531
Undifferentiated Connective Tissue Disease,Hydroxychloroquine,2.964297399
Undifferentiated Connective Tissue Disease,Plaquenil,5.300855606
Upper Limb Spasticity,Botox,0
Upper Respiratory Tract Infection,Amoxicillin,1.05853998
Upper Respiratory Tract Infection,Amoxicillin / clavulanate,0.294669401
Upper Respiratory Tract Infection,Amoxil,0.216308883
Upper Respiratory Tract Infection,Augmentin,0.673146222
Upper Respiratory Tract Infection,Azithromycin,0.347204962
Upper Respiratory Tract Infection,Azithromycin Dose Pack,1.546525955
Upper Respiratory Tract Infection,Bactrim,0.002072129
Upper Respiratory Tract Infection,Bactrim DS,1.017026214
Upper Respiratory Tract Infection,Biaxin,1.246645933
Upper Respiratory Tract Infection,Cefpodoxime,0.267771006
Upper Respiratory Tract Infection,Cefprozil,0.079271392
Upper Respiratory Tract Infection,Ceftin,0.978734689
Upper Respiratory Tract Infection,Cefuroxime,0.451297942
Upper Respiratory Tract Infection,Cephalexin,1.092692977
Upper Respiratory Tract Infection,Clarithromycin,0.339500447
Upper Respiratory Tract Infection,Doxycycline,0.478463577
Upper Respiratory Tract Infection,Erythromycin,0.475291082
Upper Respiratory Tract Infection,Keflex,0.613566107
Upper Respiratory Tract Infection,Septra DS,0.345129785
Upper Respiratory Tract Infection,Sulfamethoxazole / trimethoprim,0.389561825
Upper Respiratory Tract Infection,Zithromax,1.329010473
Urinary Incontinence,Cranberry,1.159027921
Urinary Incontinence,Cymbalta,0.300090577
Urinary Incontinence,Darifenacin,0.316526159
Urinary Incontinence,Detrol,0.798441457
Urinary Incontinence,Detrol LA,0.340382622
Urinary Incontinence,Ditropan,0.718935804
Urinary Incontinence,Duloxetine,0.027702828
Urinary Incontinence,Enablex,0.373438917
Urinary Incontinence,Hyoscyamine,0.31790935
Urinary Incontinence,Mirabegron,0.723310455
Urinary Incontinence,Myrbetriq,0.485338025
Urinary Incontinence,OnabotulinumtoxinA,0.025756176
Urinary Incontinence,Oxybutynin,0.647349666
Urinary Incontinence,Oxytrol,0.933870977
Urinary Incontinence,Sanctura XR,1.802932322
Urinary Incontinence,Solifenacin,2.076432726
Urinary Incontinence,Tolterodine,0.291681591
Urinary Incontinence,Toviaz,0.265398082
Urinary Incontinence,Trospium,0.71043755
Urinary Incontinence,VESIcare,1.710769518
Urinary Tract Infection,Acetohydroxamic acid,0.011462537
Urinary Tract Infection,Amikacin,0.005861473
Urinary Tract Infection,Amoxicillin,0.986630671
Urinary Tract Infection,Amoxicillin / clavulanate,0.086418159
Urinary Tract Infection,Amoxil,1.45881771
Urinary Tract Infection,Ampicillin / sulbactam,0.026757299
Urinary Tract Infection,Augmentin,0.152898854
Urinary Tract Infection,Augmentin ES-600,0.05733707
Urinary Tract Infection,Azo-Cranberry,0.076449427
Urinary Tract Infection,Bactrim,0.06055194
Urinary Tract Infection,Bactrim DS,0.100058759
Urinary Tract Infection,Ceftriaxone,0.115320819
Urinary Tract Infection,Cefuroxime,0.083595731
Urinary Tract Infection,Cipro,0.157490838
Urinary Tract Infection,Ciprofloxacin,0.091765738
Urinary Tract Infection,Cranberry,0.053514599
Urinary Tract Infection,Doxycycline,0.181734479
Urinary Tract Infection,Hyoscyamine / methenamine / methylene blue / phenyl salicylate,0.031175037
Urinary Tract Infection,Hyoscyamine / methenamine / methylene blue / phenyl salicylate / sodium biphosphate,0.267138502
Urinary Tract Infection,Levaquin,0.162581429
Urinary Tract Infection,Levofloxacin,0.127706838
Urinary Tract Infection,Macrobid,0.078069806
Urinary Tract Infection,Macrodantin,0.08902421
Urinary Tract Infection,Methenamine,0.118784752
Urinary Tract Infection,Nitrofurantoin,0.050268142
Urinary Tract Infection,Phosphasal,0.08353752
Urinary Tract Infection,Rocephin,0.111710757
Urinary Tract Infection,SMZ-TMP DS,0.051318118
Urinary Tract Infection,Septra,0.02949353
Urinary Tract Infection,Septra DS,0.125742507
Urinary Tract Infection,Sulfamethoxazole / trimethoprim,0.059191146
Urinary Tract Infection,Sulfatrim,0.06588209
Urinary Tract Infection,Trimethoprim,0.008600872
Urinary Tract Infection,Unasyn,0.026757299
Urinary Tract Infection,Uribel,0.319998723
Urinary Tract Infection,Urised,0.087916841
Urinary Tract Infection,Uta,0.064982013
Urinary Tract Infection,Vibramycin,0.420471849
Urinary Tract Stones,Allopurinol,0.998111272
Urinary Tract Stones,Flomax,2.28673749
Urinary Tract Stones,Tamsulosin,1.738030629
Urticaria,Allegra,0.902128324
Urticaria,Aller-Ease,0.010773322
Urticaria,Benadryl Allergy,0.075413255
Urticaria,Cetirizine,0.574342378
Urticaria,Chlor-Trimeton,1.362215532
Urticaria,Clarinex,0.320521302
Urticaria,Desloratadine,0.320521302
Urticaria,Diphenhydramine,0.100162907
Urticaria,Doxepin,0.46533528
Urticaria,Fexofenadine,0.577461478
Urticaria,Levocetirizine,0.360856305
Urticaria,Loratadine,0.480781953
Urticaria,Omalizumab,0.623797137
Urticaria,Xolair,0.496962365
Urticaria,Xyzal,0.426799598
Urticaria,Zyrtec,0.693483809
Uterine Bleeding,Progesterone,31.04616505
Uterine Bleeding,Prometrium,57.33324784
Uterine Fibroids,Leuprolide,3.38331154
Uterine Fibroids,Lupron Depot,3.12372657
Uterine Fibroids,Ulipristal,0
Uveitis,Difluprednate,3.079398483
Uveitis,Durezol,2.524105251
Uveitis,Fluocinolone,2.884691715
Uveitis,Infliximab,2.290144533
Uveitis,Mycophenolate mofetil,2.884691715
Uveitis,Ozurdex,0
Uveitis,Remicade,2.704398483
Vaginal Yeast Infection,Acidophilus,0.081714377
Vaginal Yeast Infection,Diflucan,0.078357651
Vaginal Yeast Infection,Fluconazole,0.058725491
Vaginal Yeast Infection,Gynazole-1,0.012457882
Vaginal Yeast Infection,Itraconazole,0
Vaginal Yeast Infection,Lactobacillus acidophilus,0.108900792
Vaginal Yeast Infection,Micon 7,0.031138395
Vaginal Yeast Infection,Miconazole,0.009870135
Vaginal Yeast Infection,Monistat 1-Day or Night Combination Pack,0.005432215
Vaginal Yeast Infection,Monistat 3-Day Combination Pack,0.016035063
Vaginal Yeast Infection,Monistat 7,0.008773845
Vaginal Yeast Infection,Monistat 7-Day Combination Pack,0.013615048
Vaginal Yeast Infection,Nystatin,0.036981326
Vaginal Yeast Infection,Pedi-Dri,0.041526272
Vaginal Yeast Infection,Terazol 3,0.004084123
Vaginal Yeast Infection,Terconazole,0.035168374
Vaginal Yeast Infection,Tioconazole,0.009246464
Vaginal Yeast Infection,Vagistat-1,0.049010787
Varicella-Zoste,Valacyclovir,37.86157876
Varicella-Zoste,Valtrex,37.86157876
Ventricular Arrhythmia,Sotalol,4.992440939
Ventricular Tachycardia,Amiodarone,12.385571
Ventricular Tachycardia,Atenolol,6.530523259
Ventricular Tachycardia,Flecainide,5.143244108
Ventricular Tachycardia,Propafenone,0.522656103
Ventricular Tachycardia,Propranolol,0.653388023
Ventricular Tachycardia,Rythmol SR,1.663518786
Ventricular Tachycardia,Tenormin,10.35812861
Vertig,Antivert,2.235332449
Vertig,Bonine,4.805298442
Vertig,Dramamine II,1.740221633
Vertig,Dramamine Less Drowsy,1.621272305
Vertig,Meclizine,2.43519767
Vertig,Phenergan,0.98372801
Vertig,Promethazine,0.940660342
Vertig,Vontrol,0.354114413
Vitamin B12 Deficiency,Hydroxocobalamin,0
Vitamin B12 Deficiency,Vitamin B12,16.85754615
Vitamin D Deficiency,Cholecalciferol,0.233013019
Vitamin D Deficiency,D3,0.420513019
Vitamin D Deficiency,Ergocalciferol,13.24636689
Vitamin D Deficiency,Vitamin D3,3.76441871
Vitamin/Mineral Supplementation and Deficiency,Multivitamin with iron,0.284365194
Vitamin/Mineral Supplementation and Deficiency,Multivitamin with minerals,2.739866621
Vitamin/Mineral Supplementation and Deficiency,Proferrin-ES,5.2282019
Vitamin/Mineral Supplementation during Pregnancy/Lactation,CitraNatal 90 DHA,1.133624856
Vitamin/Mineral Supplementation during Pregnancy/Lactation,Duet DHA,0.181716165
Vitamin/Mineral Supplementation during Pregnancy/Lactation,Ferrous gluconate,0.288469172
Vitamin/Mineral Supplementation during Pregnancy/Lactation,"Multivitamin, prenatal",0.489679195
Vitamin/Mineral Supplementation during Pregnancy/Lactation,Prenatal Plus,1.047053521
Vulvodynia,Amitriptyline,3.500090195
Vulvodynia,Desipramine,1.983225554
Vulvodynia,Effexor XR,3.425571412
Vulvodynia,Gabapentin,7.211729288
Vulvodynia,Neurontin,8.878395955
Vulvodynia,Nortriptyline,3.404127936
Vulvodynia,Topamax,0.581759393
Vulvodynia,Topiramate,5.604949683
Vulvodynia,Tramadol,3.064984947
Warts,Duofilm,0
Warts,Fluorouracil,6.654075146
Warts,Salicylic acid,1.442345858
Wegener's Granulomatosis,Rituximab,25.96222544
Weight Loss,Adipex-P,0.087530758
Weight Loss,Belviq,0.075937501
Weight Loss,Belviq XR,0.009074999
Weight Loss,Bupropion / naltrexone,0.026350298
Weight Loss,Contrave,0.023649749
Weight Loss,Fastin,0.097958547
Weight Loss,Ionamin,0.048026513
Weight Loss,Liraglutide,0.027652904
Weight Loss,Lorcaserin,0.077933976
Weight Loss,Megace ES,0.090597349
Weight Loss,Megestrol,0.075724853
Weight Loss,Phentermine,0.043752283
Weight Loss,Phentermine / topiramate,0.059618851
Weight Loss,Phentride,0.061610305
Weight Loss,Qsymia,0.072051061
Weight Loss,Saxenda,0.01941132
Weight Loss,Victoza,0.04459415
Wolff-Parkinson-White Syndrome,Flecainide,13.95034782
Wolff-Parkinson-White Syndrome,Tambocor,12.19913777
Xerostomia,Salagen,0.865407515
Xerostomia,Saliva substitutes,2.694333816
Xerostomia,SalivaMAX,1.065407515
acial Wrinkles,Botox,0
acial Wrinkles,Botox Cosmetic,0.674937151
acial Wrinkles,Dermal filler,2.193876741
acial Wrinkles,Juvederm Voluma XC,0
acial Wrinkles,OnabotulinumtoxinA,0.337706944
acial Wrinkles,Tazarotene,0.356255896
actor IX Deficiency,Coagulation factor ix,3.24527818
actor IX Deficiency,Tranexamic acid,5.752821565
amilial Cold Autoinflammatory Syndrome,Arcalyst,7.211729288
amilial Cold Autoinflammatory Syndrome,Rilonacept,3.937825978
amilial Mediterranean Feve,Colchicine,7.990556359
atigue,Adderall,7.206114276
atigue,Amantadine,2.312726979
atigue,Amphetamine / dextroamphetamine,1.716437028
atigue,Concerta,1.923475981
atigue,Dextroamphetamine,0.408201121
atigue,Methylphenidate,1.970253412
atigue,Modafinil,1.56771325
atigue,Provigil,4.338273073
cal Segmental Glomerulosclerosis,Corticotropin,4.923098326
cal Segmental Glomerulosclerosis,Rituxan,23.79870665
